make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price
volvo,0,1,4,3,1,0,447.8,527.5,407.6,394.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26011
volvo,0,1,4,3,1,0,447.9,527.6,407.7,394.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26012
volvo,0,1,4,3,1,0,448,527.7,407.8,394.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26013
volvo,0,1,4,3,1,0,448.1,527.8,407.9,394.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26014
volvo,0,1,4,3,1,0,448.2,527.9,408,394.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26015
volvo,0,1,4,3,1,0,448.3,528,408.1,394.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26016
volvo,0,1,4,3,1,0,448.4,528.1,408.2,394.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26017
volvo,0,1,4,3,1,0,448.5,528.2,408.3,394.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26018
volvo,0,1,4,3,1,0,448.6,528.3,408.4,395,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26019
volvo,0,1,4,3,1,0,448.7,528.4,408.5,395.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26020
volvo,0,1,4,3,1,0,448.8,528.5,408.6,395.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26021
volvo,0,1,4,3,1,0,448.9,528.6,408.7,395.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26022
volvo,0,1,4,3,1,0,449,528.7,408.8,395.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26023
volvo,0,1,4,3,1,0,449.1,528.8,408.9,395.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26024
volvo,0,1,4,3,1,0,449.2,528.9,409,395.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26025
volvo,0,1,4,3,1,0,449.3,529,409.1,395.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26026
volvo,0,1,4,3,1,0,449.4,529.1,409.2,395.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26027
volvo,0,1,4,3,1,0,449.5,529.2,409.3,395.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26028
volvo,0,1,4,3,1,0,449.6,529.3,409.4,396,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26029
volvo,0,1,4,3,1,0,449.7,529.4,409.5,396.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26030
volvo,0,1,4,3,1,0,449.8,529.5,409.6,396.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26031
volvo,0,1,4,3,1,0,449.9,529.6,409.7,396.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26032
volvo,0,1,4,3,1,0,450,529.7,409.8,396.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26033
volvo,0,1,4,3,1,0,450.1,529.8,409.9,396.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26034
volvo,0,1,4,3,1,0,450.2,529.9,410,396.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26035
volvo,0,1,4,3,1,0,450.3,530,410.1,396.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26036
volvo,0,1,4,3,1,0,450.4,530.1,410.2,396.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26037
volvo,0,1,4,3,1,0,450.5,530.2,410.3,396.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26038
volvo,0,1,4,3,1,0,450.6,530.3,410.4,397,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26039
volvo,0,1,4,3,1,0,450.7,530.4,410.5,397.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26040
volvo,0,1,4,3,1,0,450.8,530.5,410.6,397.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26041
volvo,0,1,4,3,1,0,450.9,530.6,410.7,397.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26042
volvo,0,1,4,3,1,0,451,530.7,410.8,397.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26043
volvo,0,1,4,3,1,0,451.1,530.8,410.9,397.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26044
volvo,0,1,4,3,1,0,451.2,530.9,411,397.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26045
volvo,0,1,4,3,1,0,451.3,531,411.1,397.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26046
volvo,0,1,4,3,1,0,451.4,531.1,411.2,397.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26047
volvo,0,1,4,3,1,0,451.5,531.2,411.3,397.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26048
volvo,0,1,4,3,1,0,451.6,531.3,411.4,398,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26049
volvo,0,1,4,3,1,0,451.7,531.4,411.5,398.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26050
volvo,0,1,4,3,1,0,451.8,531.5,411.6,398.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26051
volvo,0,1,4,3,1,0,451.9,531.6,411.7,398.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26052
volvo,0,1,4,3,1,0,452,531.7,411.8,398.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26053
volvo,0,1,4,3,1,0,452.1,531.8,411.9,398.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26054
volvo,0,1,4,3,1,0,452.2,531.9,412,398.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26055
volvo,0,1,4,3,1,0,452.3,532,412.1,398.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26056
volvo,0,1,4,3,1,0,452.4,532.1,412.2,398.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26057
volvo,0,1,4,3,1,0,452.5,532.2,412.3,398.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26058
volvo,0,1,4,3,1,0,452.6,532.3,412.4,399,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26059
volvo,0,1,4,3,1,0,452.7,532.4,412.5,399.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26060
volvo,0,1,4,3,1,0,452.8,532.5,412.6,399.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26061
volvo,0,1,4,3,1,0,452.9,532.6,412.7,399.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26062
volvo,0,1,4,3,1,0,453,532.7,412.8,399.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26063
volvo,0,1,4,3,1,0,453.1,532.8,412.9,399.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26064
volvo,0,1,4,3,1,0,453.2,532.9,413,399.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26065
volvo,0,1,4,3,1,0,453.3,533,413.1,399.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26066
volvo,0,1,4,3,1,0,453.4,533.1,413.2,399.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26067
volvo,0,1,4,3,1,0,453.5,533.2,413.3,399.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26068
volvo,0,1,4,3,1,0,453.6,533.3,413.4,400,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26069
volvo,0,1,4,3,1,0,453.7,533.4,413.5,400.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26070
volvo,0,1,4,3,1,0,453.8,533.5,413.6,400.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26071
volvo,0,1,4,3,1,0,453.9,533.6,413.7,400.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26072
volvo,0,1,4,3,1,0,454,533.7,413.8,400.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26073
volvo,0,1,4,3,1,0,454.1,533.8,413.9,400.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26074
volvo,0,1,4,3,1,0,454.2,533.9,414,400.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26075
volvo,0,1,4,3,1,0,454.3,534,414.1,400.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26076
volvo,0,1,4,3,1,0,454.4,534.1,414.2,400.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26077
volvo,0,1,4,3,1,0,454.5,534.2,414.3,400.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26078
volvo,0,1,4,3,1,0,454.6,534.3,414.4,401,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26079
volvo,0,1,4,3,1,0,454.7,534.4,414.5,401.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26080
volvo,0,1,4,3,1,0,454.8,534.5,414.6,401.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26081
volvo,0,1,4,3,1,0,454.9,534.6,414.7,401.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26082
volvo,0,1,4,3,1,0,455,534.7,414.8,401.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26083
volvo,0,1,4,3,1,0,455.1,534.8,414.9,401.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26084
volvo,0,1,4,3,1,0,455.2,534.9,415,401.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26085
volvo,0,1,4,3,1,0,455.3,535,415.1,401.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26086
volvo,0,1,4,3,1,0,455.4,535.1,415.2,401.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26087
volvo,0,1,4,3,1,0,455.5,535.2,415.3,401.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26088
volvo,0,1,4,3,1,0,455.6,535.3,415.4,402,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26089
volvo,0,1,4,3,1,0,455.7,535.4,415.5,402.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26090
volvo,0,1,4,3,1,0,455.8,535.5,415.6,402.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26091
volvo,0,1,4,3,1,0,455.9,535.6,415.7,402.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26092
volvo,0,1,4,3,1,0,456,535.7,415.8,402.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26093
volvo,0,1,4,3,1,0,456.1,535.8,415.9,402.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26094
volvo,0,1,4,3,1,0,456.2,535.9,416,402.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26095
volvo,0,1,4,3,1,0,456.3,536,416.1,402.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26096
volvo,0,1,4,3,1,0,456.4,536.1,416.2,402.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26097
volvo,0,1,4,3,1,0,456.5,536.2,416.3,402.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26098
volvo,0,1,4,3,1,0,456.6,536.3,416.4,403,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26099
volvo,0,1,4,3,1,0,456.7,536.4,416.5,403.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26100
volvo,0,1,4,3,1,0,456.8,536.5,416.6,403.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26101
volvo,0,1,4,3,1,0,456.9,536.6,416.7,403.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26102
volvo,0,1,4,3,1,0,457,536.7,416.8,403.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26103
volvo,0,1,4,3,1,0,457.1,536.8,416.9,403.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26104
volvo,0,1,4,3,1,0,457.2,536.9,417,403.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26105
volvo,0,1,4,3,1,0,457.3,537,417.1,403.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26106
volvo,0,1,4,3,1,0,457.4,537.1,417.2,403.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26107
volvo,0,1,4,3,1,0,457.5,537.2,417.3,403.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26108
volvo,0,1,4,3,1,0,457.6,537.3,417.4,404,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26109
volvo,0,1,4,3,1,0,457.7,537.4,417.5,404.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26110
volvo,0,1,4,3,1,0,457.8,537.5,417.6,404.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26111
volvo,0,1,4,3,1,0,457.9,537.6,417.7,404.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26112
volvo,0,1,4,3,1,0,458,537.7,417.8,404.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26113
volvo,0,1,4,3,1,0,458.1,537.8,417.9,404.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26114
volvo,0,1,4,3,1,0,458.2,537.9,418,404.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26115
volvo,0,1,4,3,1,0,458.3,538,418.1,404.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26116
volvo,0,1,4,3,1,0,458.4,538.1,418.2,404.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26117
volvo,0,1,4,3,1,0,458.5,538.2,418.3,404.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26118
volvo,0,1,4,3,1,0,458.6,538.3,418.4,405,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26119
volvo,0,1,4,3,1,0,458.7,538.4,418.5,405.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26120
volvo,0,1,4,3,1,0,458.8,538.5,418.6,405.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26121
volvo,0,1,4,3,1,0,458.9,538.6,418.7,405.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26122
volvo,0,1,4,3,1,0,459,538.7,418.8,405.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26123
volvo,0,1,4,3,1,0,459.1,538.8,418.9,405.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26124
volvo,0,1,4,3,1,0,459.2,538.9,419,405.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26125
volvo,0,1,4,3,1,0,459.3,539,419.1,405.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26126
volvo,0,1,4,3,1,0,459.4,539.1,419.2,405.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26127
volvo,0,1,4,3,1,0,459.5,539.2,419.3,405.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26128
volvo,0,1,4,3,1,0,459.6,539.3,419.4,406,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26129
volvo,0,1,4,3,1,0,459.7,539.4,419.5,406.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26130
volvo,0,1,4,3,1,0,459.8,539.5,419.6,406.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26131
volvo,0,1,4,3,1,0,459.9,539.6,419.7,406.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26132
volvo,0,1,4,3,1,0,460,539.7,419.8,406.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26133
volvo,0,1,4,3,1,0,460.1,539.8,419.9,406.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26134
volvo,0,1,4,3,1,0,460.2,539.9,420,406.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26135
volvo,0,1,4,3,1,0,460.3,540,420.1,406.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26136
volvo,0,1,4,3,1,0,460.4,540.1,420.2,406.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26137
volvo,0,1,4,3,1,0,460.5,540.2,420.3,406.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26138
volvo,0,1,4,3,1,0,460.6,540.3,420.4,407,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26139
volvo,0,1,4,3,1,0,460.7,540.4,420.5,407.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26140
volvo,0,1,4,3,1,0,460.8,540.5,420.6,407.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26141
volvo,0,1,4,3,1,0,460.9,540.6,420.7,407.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26142
volvo,0,1,4,3,1,0,461,540.7,420.8,407.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26143
volvo,0,1,4,3,1,0,461.1,540.8,420.9,407.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26144
volvo,0,1,4,3,1,0,461.2,540.9,421,407.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26145
volvo,0,1,4,3,1,0,461.3,541,421.1,407.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26146
volvo,0,1,4,3,1,0,461.4,541.1,421.2,407.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26147
volvo,0,1,4,3,1,0,461.5,541.2,421.3,407.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26148
volvo,0,1,4,3,1,0,461.6,541.3,421.4,408,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26149
volvo,0,1,4,3,1,0,461.7,541.4,421.5,408.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26150
volvo,0,1,4,3,1,0,461.8,541.5,421.6,408.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26151
volvo,0,1,4,3,1,0,461.9,541.6,421.7,408.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26152
volvo,0,1,4,3,1,0,462,541.7,421.8,408.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26153
volvo,0,1,4,3,1,0,462.1,541.8,421.9,408.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26154
volvo,0,1,4,3,1,0,462.2,541.9,422,408.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26155
volvo,0,1,4,3,1,0,462.3,542,422.1,408.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26156
volvo,0,1,4,3,1,0,462.4,542.1,422.2,408.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26157
volvo,0,1,4,3,1,0,462.5,542.2,422.3,408.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26158
volvo,0,1,4,3,1,0,462.6,542.3,422.4,409,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26159
volvo,0,1,4,3,1,0,462.7,542.4,422.5,409.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26160
volvo,0,1,4,3,1,0,462.8,542.5,422.6,409.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26161
volvo,0,1,4,3,1,0,462.9,542.6,422.7,409.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26162
volvo,0,1,4,3,1,0,463,542.7,422.8,409.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26163
volvo,0,1,4,3,1,0,463.1,542.8,422.9,409.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26164
volvo,0,1,4,3,1,0,463.2,542.9,423,409.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26165
volvo,0,1,4,3,1,0,463.3,543,423.1,409.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26166
volvo,0,1,4,3,1,0,463.4,543.1,423.2,409.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26167
volvo,0,1,4,3,1,0,463.5,543.2,423.3,409.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26168
volvo,0,1,4,3,1,0,463.6,543.3,423.4,410,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26169
volvo,0,1,4,3,1,0,463.7,543.4,423.5,410.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26170
volvo,0,1,4,3,1,0,463.8,543.5,423.6,410.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26171
volvo,0,1,4,3,1,0,463.9,543.6,423.7,410.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26172
volvo,0,1,4,3,1,0,464,543.7,423.8,410.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26173
volvo,0,1,4,3,1,0,464.1,543.8,423.9,410.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26174
volvo,0,1,4,3,1,0,464.2,543.9,424,410.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26175
volvo,0,1,4,3,1,0,464.3,544,424.1,410.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26176
volvo,0,1,4,3,1,0,464.4,544.1,424.2,410.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26177
volvo,0,1,4,3,1,0,464.5,544.2,424.3,410.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26178
volvo,0,1,4,3,1,0,464.6,544.3,424.4,411,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26179
volvo,0,1,4,3,1,0,464.7,544.4,424.5,411.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26180
volvo,0,1,4,3,1,0,464.8,544.5,424.6,411.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26181
volvo,0,1,4,3,1,0,464.9,544.6,424.7,411.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26182
volvo,0,1,4,3,1,0,465,544.7,424.8,411.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26183
volvo,0,1,4,3,1,0,465.1,544.8,424.9,411.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26184
volvo,0,1,4,3,1,0,465.2,544.9,425,411.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26185
volvo,0,1,4,3,1,0,465.3,545,425.1,411.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26186
volvo,0,1,4,3,1,0,465.4,545.1,425.2,411.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26187
volvo,0,1,4,3,1,0,465.5,545.2,425.3,411.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26188
volvo,0,1,4,3,1,0,465.6,545.3,425.4,412,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26189
volvo,0,1,4,3,1,0,465.7,545.4,425.5,412.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26190
volvo,0,1,4,3,1,0,465.8,545.5,425.6,412.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26191
volvo,0,1,4,3,1,0,465.9,545.6,425.7,412.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26192
volvo,0,1,4,3,1,0,466,545.7,425.8,412.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26193
volvo,0,1,4,3,1,0,466.1,545.8,425.9,412.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26194
volvo,0,1,4,3,1,0,466.2,545.9,426,412.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26195
volvo,0,1,4,3,1,0,466.3,546,426.1,412.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26196
volvo,0,1,4,3,1,0,466.4,546.1,426.2,412.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26197
volvo,0,1,4,3,1,0,466.5,546.2,426.3,412.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26198
volvo,0,1,4,3,1,0,466.6,546.3,426.4,413,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26199
volvo,0,1,4,3,1,0,466.7,546.4,426.5,413.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26200
volvo,0,1,4,3,1,0,466.8,546.5,426.6,413.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26201
volvo,0,1,4,3,1,0,466.9,546.6,426.7,413.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26202
volvo,0,1,4,3,1,0,467,546.7,426.8,413.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26203
volvo,0,1,4,3,1,0,467.1,546.8,426.9,413.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26204
volvo,0,1,4,3,1,0,467.2,546.9,427,413.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26205
volvo,0,1,4,3,1,0,467.3,547,427.1,413.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26206
volvo,0,1,4,3,1,0,467.4,547.1,427.2,413.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26207
volvo,0,1,4,3,1,0,467.5,547.2,427.3,413.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26208
volvo,0,1,4,3,1,0,467.6,547.3,427.4,414,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26209
volvo,0,1,4,3,1,0,467.7,547.4,427.5,414.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26210
volvo,0,1,4,3,1,0,467.8,547.5,427.6,414.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26211
volvo,0,1,4,3,1,0,467.9,547.6,427.7,414.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26212
volvo,0,1,4,3,1,0,468,547.7,427.8,414.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26213
volvo,0,1,4,3,1,0,468.1,547.8,427.9,414.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26214
volvo,0,1,4,3,1,0,468.2,547.9,428,414.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26215
volvo,0,1,4,3,1,0,468.3,548,428.1,414.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26216
volvo,0,1,4,3,1,0,468.4,548.1,428.2,414.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26217
volvo,0,1,4,3,1,0,468.5,548.2,428.3,414.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26218
volvo,0,1,4,3,1,0,468.6,548.3,428.4,415,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26219
